station_id,state,t_s
S11,blocked,20979.949857930325
S05,blocked,20976.987751330107
S19,working,20998.60939972493
S18,working,20993.715957840854
S17,working,20998.8628592071
S16,working,20993.212157997576
S13,working,20993.093088679838
S12,working,20997.226974598347
S11,working,20996.949857930325
S09,working,20996.28341792754
S08,working,20995.663842003305
S07,working,20994.823369680234
S06,working,20995.31386333422
S05,working,20993.987751330107
S03,blocked,21010.11313225531
S02,blocked,21014.134132987176
S03,working,21018.11313225531
S02,working,21019.134132987176
S18,blocked,21039.715957840854
S06,blocked,21041.31386333422
S17,blocked,21047.8628592071
S16,blocked,21044.212157997576
S09,blocked,21048.28341792754
S19,blocked,21051.60939972493
S13,blocked,21046.093088679838
S05,blocked,21047.987751330107
S11,blocked,21053.949857930325
S07,blocked,21053.823369680234
S08,blocked,21057.663842003305
S12,blocked,21065.226974598347
S19,working,21084.60939972493
S18,working,21079.715957840854
S17,working,21084.8628592071
S16,working,21079.212157997576
S13,working,21079.093088679838
S12,working,21083.226974598347
S11,working,21082.949857930325
S09,working,21082.28341792754
S08,working,21081.663842003305
S07,working,21080.823369680234
S06,working,21081.31386333422
S05,working,21079.987751330107
S03,blocked,21123.11313225531
S02,blocked,21126.134132987176
S07,blocked,21126.823369680234
S01,blocked,21129.59701762589
S06,blocked,21129.31386333422
S17,blocked,21133.8628592071
S08,blocked,21130.663842003305
S09,blocked,21132.28341792754
S18,blocked,21131.715957840854
S11,blocked,21135.949857930325
S03,working,21134.11313225531
S02,working,21135.134132987176
S01,working,21136.59701762589
S19,blocked,21140.60939972493
S16,blocked,21140.212157997576
S12,blocked,21147.226974598347
S05,blocked,21146.987751330107
S13,blocked,21154.093088679838
S19,working,21163.60939972493
S18,working,21158.715957840854
S17,working,21163.8628592071
S16,working,21158.212157997576
S13,working,21158.093088679838
S12,working,21162.226974598347
S11,working,21161.949857930325
S09,working,21161.28341792754
S08,working,21160.663842003305
S07,working,21159.823369680234
S06,working,21160.31386333422
S05,working,21158.987751330107
S02,blocked,21191.134132987176
S02,working,21193.134132987176
S09,blocked,21207.28341792754
S19,blocked,21212.60939972493
S11,blocked,21210.949857930325
S12,blocked,21213.226974598347
S16,blocked,21210.212157997576
S06,blocked,21214.31386333422
S18,blocked,21213.715957840854
S05,blocked,21214.987751330107
S17,blocked,21223.8628592071
S08,blocked,21227.663842003305
S13,blocked,21229.093088679838
S07,blocked,21236.823369680234
S03,blocked,21244.11313225531
S01,blocked,21248.59701762589
S03,working,21247.11313225531
S01,working,21250.59701762589
S19,working,21257.60939972493
S18,working,21252.715957840854
S17,working,21257.8628592071
S16,working,21252.212157997576
S13,working,21252.093088679838
S12,working,21256.226974598347
S11,working,21255.949857930325
S09,working,21255.28341792754
S08,working,21254.663842003305
S07,working,21253.823369680234
S06,working,21254.31386333422
S05,working,21252.987751330107
S08,blocked,21296.663842003305
S03,blocked,21295.11313225531
S06,blocked,21300.31386333422
S05,blocked,21300.987751330107
S01,blocked,21303.59701762589
S11,blocked,21306.949857930325
S18,blocked,21305.715957840854
S19,blocked,21311.60939972493
S16,blocked,21306.212157997576
S07,blocked,21308.823369680234
S02,blocked,21309.134132987176
S09,blocked,21311.28341792754
S17,blocked,21315.8628592071
S03,working,21311.11313225531
S02,working,21312.134132987176
S01,working,21313.59701762589
S12,blocked,21316.226974598347
S13,blocked,21316.093088679838
S19,working,21326.60939972493
S18,working,21321.715957840854
S17,working,21326.8628592071
S16,working,21321.212157997576
S13,working,21321.093088679838
S12,working,21325.226974598347
S11,working,21324.949857930325
S09,working,21324.28341792754
S08,working,21323.663842003305
S07,working,21322.823369680234
S06,working,21323.31386333422
S05,working,21321.987751330107
S03,blocked,21365.11313225531
S06,blocked,21369.31386333422
S02,blocked,21370.134132987176
S17,blocked,21375.8628592071
S18,blocked,21371.715957840854
S16,blocked,21371.212157997576
S09,blocked,21379.28341792754
S03,working,21377.11313225531
S02,working,21378.134132987176
S13,blocked,21379.093088679838
S12,blocked,21383.226974598347
S05,blocked,21380.987751330107
S07,blocked,21382.823369680234
S11,blocked,21387.949857930325
S08,blocked,21388.663842003305
S19,blocked,21395.60939972493
S19,working,21424.60939972493
S18,working,21419.715957840854
S17,working,21424.8628592071
S16,working,21419.212157997576
S13,working,21419.093088679838
S12,working,21423.226974598347
S11,working,21422.949857930325
S09,working,21422.28341792754
S08,working,21421.663842003305
S07,working,21420.823369680234
S06,working,21421.31386333422
S05,working,21419.987751330107
S01,blocked,21424.59701762589
S02,blocked,21426.134132987176
S03,blocked,21431.11313225531
S03,working,21438.11313225531
S02,working,21439.134132987176
S01,working,21440.59701762589
S11,blocked,21468.949857930325
S08,blocked,21468.663842003305
S17,blocked,21473.8628592071
S06,blocked,21471.31386333422
S09,blocked,21476.28341792754
S13,blocked,21474.093088679838
S18,blocked,21476.715957840854
S16,blocked,21476.212157997576
S07,blocked,21477.823369680234
S19,blocked,21482.60939972493
S05,blocked,21479.987751330107
S12,blocked,21487.226974598347
S03,blocked,21487.11313225531
S01,blocked,21496.59701762589
S19,working,21499.60939972493
S18,working,21494.715957840854
S17,working,21499.8628592071
S16,working,21494.212157997576
S13,working,21494.093088679838
S12,working,21498.226974598347
S11,working,21497.949857930325
S09,working,21497.28341792754
S08,working,21496.663842003305
S07,working,21495.823369680234
S06,working,21496.31386333422
S05,working,21494.987751330107
S02,blocked,21496.134132987176
S03,working,21498.11313225531
S02,working,21499.134132987176
S01,working,21500.59701762589
S03,blocked,21545.11313225531
S19,blocked,21550.60939972493
S18,blocked,21545.715957840854
S17,blocked,21550.8628592071
S16,blocked,21545.212157997576
S12,blocked,21551.226974598347
S01,blocked,21551.59701762589
S13,blocked,21550.093088679838
S09,blocked,21553.28341792754
S02,blocked,21553.134132987176
S11,blocked,21556.949857930325
S08,blocked,21559.663842003305
S07,blocked,21559.823369680234
S05,blocked,21559.987751330107
S06,blocked,21564.31386333422
S19,working,21588.60939972493
S18,working,21583.715957840854
S17,working,21588.8628592071
S16,working,21583.212157997576
S13,working,21583.093088679838
S12,working,21587.226974598347
S11,working,21586.949857930325
S09,working,21586.28341792754
S08,working,21585.663842003305
S07,working,21584.823369680234
S06,working,21585.31386333422
S05,working,21583.987751330107
S03,working,21613.11313225531
S02,working,21614.134132987176
S01,working,21615.59701762589
S18,blocked,21635.715957840854
S09,blocked,21639.28341792754
S06,blocked,21638.31386333422
S17,blocked,21642.8628592071
S11,blocked,21640.949857930325
S07,blocked,21640.823369680234
S08,blocked,21642.663842003305
S16,blocked,21641.212157997576
S19,blocked,21650.60939972493
S05,blocked,21646.987751330107
S13,blocked,21648.093088679838
S12,blocked,21653.226974598347
S01,blocked,21666.59701762589
S03,blocked,21668.11313225531
S02,blocked,21670.134132987176
S19,working,21677.60939972493
S18,working,21672.715957840854
S17,working,21677.8628592071
S16,working,21672.212157997576
S13,working,21672.093088679838
S12,working,21676.226974598347
S11,working,21675.949857930325
S09,working,21675.28341792754
S08,working,21674.663842003305
S07,working,21673.823369680234
S06,working,21674.31386333422
S05,working,21672.987751330107
S03,working,21676.11313225531
S02,working,21677.134132987176
S01,working,21678.59701762589
S17,blocked,21721.8628592071
S08,blocked,21721.663842003305
S16,blocked,21720.212157997576
S07,blocked,21724.823369680234
S11,blocked,21727.949857930325
S02,blocked,21726.134132987176
S18,blocked,21725.715957840854
S19,blocked,21731.60939972493
S09,blocked,21729.28341792754
S05,blocked,21726.987751330107
S03,blocked,21728.11313225531
S12,blocked,21732.226974598347
S01,blocked,21732.59701762589
S06,blocked,21732.31386333422
S04,blocked,21734.875207670804
S13,blocked,21756.093088679838
S19,working,21767.60939972493
S18,working,21762.715957840854
S17,working,21767.8628592071
S16,working,21762.212157997576
S13,working,21762.093088679838
S12,working,21766.226974598347
S11,working,21765.949857930325
S09,working,21765.28341792754
S08,working,21764.663842003305
S07,working,21763.823369680234
S06,working,21764.31386333422
S05,working,21762.987751330107
S04,working,21764.875207670804
S03,working,21763.11313225531
S02,working,21764.134132987176
S01,working,21765.59701762589
S07,blocked,21805.823369680234
S06,blocked,21807.31386333422
S09,blocked,21811.28341792754
S11,blocked,21812.949857930325
S19,blocked,21816.60939972493
S18,blocked,21811.715957840854
S17,blocked,21816.8628592071
S16,blocked,21813.212157997576
S05,blocked,21815.987751330107
S03,blocked,21818.11313225531
S02,blocked,21823.134132987176
S04,blocked,21824.875207670804
S12,blocked,21827.226974598347
S13,blocked,21824.093088679838
S01,blocked,21830.59701762589
S08,blocked,21835.663842003305
S19,working,21857.60939972493
S18,working,21852.715957840854
S17,working,21857.8628592071
S16,working,21852.212157997576
S13,working,21852.093088679838
S12,working,21856.226974598347
S11,working,21855.949857930325
S09,working,21855.28341792754
S08,working,21854.663842003305
S07,working,21853.823369680234
S06,working,21854.31386333422
S05,working,21852.987751330107
S04,working,21854.875207670804
S03,working,21853.11313225531
S02,working,21854.134132987176
S01,working,21855.59701762589
S17,blocked,21902.8628592071
S18,blocked,21898.715957840854
S02,blocked,21901.134132987176
S06,blocked,21907.31386333422
S13,blocked,21906.093088679838
S08,blocked,21908.663842003305
S03,blocked,21907.11313225531
S01,blocked,21909.59701762589
S11,blocked,21910.949857930325
S07,blocked,21908.823369680234
S09,blocked,21911.28341792754
S16,blocked,21911.212157997576
S12,blocked,21917.226974598347
S05,blocked,21916.987751330107
S04,blocked,21919.875207670804
S19,blocked,21929.60939972493
S19,working,21931.60939972493
S18,working,21926.715957840854
S17,working,21931.8628592071
S16,working,21926.212157997576
S13,working,21926.093088679838
S12,working,21930.226974598347
S11,working,21929.949857930325
S18,blocked,21975.715957840854
S13,blocked,21980.093088679838
S17,blocked,21988.8628592071
S19,blocked,21989.60939972493
S16,blocked,21988.212157997576
S11,blocked,21994.949857930325
S12,blocked,22001.226974598347
S19,working,22011.60939972493
S18,working,22006.715957840854
S17,working,22011.8628592071
S16,working,22006.212157997576
S13,working,22006.093088679838
S12,working,22010.226974598347
S11,working,22009.949857930325
S17,blocked,22060.8628592071
S11,blocked,22060.949857930325
S18,blocked,22061.715957840854
S12,blocked,22069.226974598347
S16,blocked,22070.212157997576
S19,blocked,22079.60939972493
S13,blocked,22084.093088679838
S19,working,22104.60939972493
S18,working,22099.715957840854
S17,working,22104.8628592071
S16,working,22099.212157997576
S13,working,22099.093088679838
S12,working,22103.226974598347
S11,starved,22102.949857930325
S16,blocked,22144.212157997576
S13,blocked,22147.093088679838
S18,blocked,22151.715957840854
S17,blocked,22157.8628592071
S19,blocked,22172.60939972493
S12,blocked,22176.226974598347
S19,working,22193.60939972493
S18,working,22188.715957840854
S17,working,22193.8628592071
S16,working,22188.212157997576
S13,working,22188.093088679838
S12,working,22192.226974598347
S17,blocked,22242.8628592071
S16,blocked,22237.212157997576
S13,blocked,22239.093088679838
S18,blocked,22241.715957840854
S19,blocked,22249.60939972493
S12,blocked,22259.226974598347
S19,working,22266.60939972493
S18,working,22261.715957840854
S17,working,22266.8628592071
S16,working,22261.212157997576
S13,working,22261.093088679838
S12,working,22265.226974598347
S18,blocked,22310.715957840854
S17,blocked,22315.8628592071
S09,working,22315.28341792754
S08,working,22314.663842003305
S07,working,22313.823369680234
S06,working,22314.31386333422
S05,working,22312.987751330107
S04,working,22314.875207670804
S03,working,22313.11313225531
S02,working,22314.134132987176
S01,working,22315.59701762589
S16,blocked,22314.212157997576
S11,working,22318.949857930325
S12,blocked,22322.226974598347
S19,blocked,22324.60939972493
S13,blocked,22326.093088679838
S19,working,22357.60939972493
S18,working,22352.715957840854
S17,working,22357.8628592071
S16,working,22352.212157997576
S13,working,22352.093088679838
S12,starved,22356.226974598347
S06,blocked,22360.31386333422
S02,blocked,22362.134132987176
S09,blocked,22365.28341792754
S01,blocked,22365.59701762589
S05,blocked,22364.987751330107
S03,blocked,22369.11313225531
S04,blocked,22371.875207670804
S09,working,22373.28341792754
S11,starved,22375.949857930325
S11,working,22376.949857930325
S07,blocked,22374.823369680234
S07,working,22376.823369680234
S06,working,22377.31386333422
S05,working,22375.987751330107
S04,working,22377.875207670804
S03,working,22376.11313225531
S02,working,22377.134132987176
S01,working,22378.59701762589
S12,working,22382.226974598347
S13,blocked,22397.093088679838
S17,blocked,22409.8628592071
S16,blocked,22408.212157997576
S18,blocked,22409.715957840854
S19,blocked,22418.60939972493
S11,starved,22427.949857930325
S01,blocked,22428.59701762589
S05,blocked,22427.987751330107
S02,blocked,22432.134132987176
S03,blocked,22433.11313225531
S06,blocked,22435.31386333422
S04,blocked,22435.875207670804
S11,working,22439.949857930325
S07,blocked,22441.823369680234
S19,working,22449.60939972493
S18,working,22444.715957840854
S17,working,22449.8628592071
S16,working,22444.212157997576
S13,working,22444.093088679838
S08,blocked,22453.663842003305
S18,down,22475.715957840854
S11,starved,22478.949857930325
S19,blocked,22497.60939972493
S13,blocked,22493.093088679838
S17,blocked,22501.8628592071
S11,working,22500.949857930325
S16,blocked,22504.212157997576
S12,blocked,22514.226974598347
S19,working,22528.60939972493
S08,working,22570.663842003305
S07,working,22569.823369680234
S06,working,22570.31386333422
S05,working,22568.987751330107
S04,working,22570.875207670804
S03,working,22569.11313225531
S02,working,22570.134132987176
S01,working,22571.59701762589
S19,blocked,22585.60939972493
S19,working,22605.60939972493
