buffer_id,level,capacity,t_s
B09,2,3,20918
B09,3,3,20918
B08,1,2,20918
B08,2,2,20918
B07,0,1,20918
B07,1,1,20918
B06,1,2,20918
B06,2,2,20918
B05,2,3,20918
B05,3,3,20920
B04,0,3,20920
B04,1,3,20955
B03,2,3,20955
B03,3,3,20955
B02,1,2,20955
B02,2,2,20955
B01,0,1,20955
B01,1,1,20969
B19,2,3,20996
B19,3,3,20996
B18,1,2,20996
B18,2,2,20996
B17,2,3,20996
B17,3,3,20996
B16,1,2,20996
B16,2,2,20996
B15,0,1,20996
B15,1,1,20996
B14,2,3,20996
B14,3,3,20996
B13,2,3,20996
B13,3,3,20996
B12,1,2,20996
B12,2,2,20996
B11,1,2,20996
B11,2,2,20996
B10,1,2,20996
B10,2,2,20996
B09,2,3,20996
B09,3,3,20996
B08,1,2,20996
B08,2,2,20996
B07,0,1,20996
B07,1,1,20996
B06,1,2,20996
B06,2,2,20996
B05,2,3,20996
B05,3,3,20996
B04,0,3,20996
B04,1,3,21020
B03,2,3,21020
B03,3,3,21020
B02,1,2,21020
B02,2,2,21020
B01,0,1,21020
B01,1,1,21024
B04,2,3,21073
B03,2,3,21073
B03,3,3,21073
B02,1,2,21073
B02,2,2,21074
B01,0,1,21074
B01,1,1,21080
B19,2,3,21082
B19,3,3,21082
B18,1,2,21082
B18,2,2,21082
B17,2,3,21082
B17,3,3,21082
B16,1,2,21082
B16,2,2,21082
B15,0,1,21082
B15,1,1,21082
B14,2,3,21082
B14,3,3,21082
B13,2,3,21082
B13,3,3,21082
B12,1,2,21082
B12,2,2,21082
B11,1,2,21082
B11,2,2,21082
B10,1,2,21082
B10,2,2,21082
B09,2,3,21082
B09,3,3,21082
B08,1,2,21082
B08,2,2,21082
B07,0,1,21082
B07,1,1,21082
B06,1,2,21082
B06,2,2,21082
B05,2,3,21082
B05,3,3,21082
B04,1,3,21082
B04,2,3,21136
B03,2,3,21136
B03,3,3,21136
B02,1,2,21136
B02,2,2,21136
B01,0,1,21136
B01,1,1,21136
B19,2,3,21161
B19,3,3,21161
B18,1,2,21161
B18,2,2,21161
B17,2,3,21161
B17,3,3,21161
B16,1,2,21161
B16,2,2,21161
B15,0,1,21161
B15,1,1,21161
B14,2,3,21161
B14,3,3,21161
B13,2,3,21161
B13,3,3,21161
B12,1,2,21161
B12,2,2,21161
B11,1,2,21161
B11,2,2,21161
B10,1,2,21161
B10,2,2,21161
B09,2,3,21161
B09,3,3,21161
B08,1,2,21161
B08,2,2,21161
B07,0,1,21161
B07,1,1,21161
B06,1,2,21161
B06,2,2,21161
B05,2,3,21161
B05,3,3,21161
B04,1,3,21161
B04,2,3,21192
B03,2,3,21192
B03,3,3,21194
B02,1,2,21194
B02,2,2,21194
B01,0,1,21194
B01,1,1,21197
B04,3,3,21249
B03,2,3,21249
B03,3,3,21249
B02,1,2,21249
B02,2,2,21250
B01,0,1,21250
B01,1,1,21250
B19,2,3,21255
B19,3,3,21255
B18,1,2,21255
B18,2,2,21255
B17,2,3,21255
B17,3,3,21255
B16,1,2,21255
B16,2,2,21255
B15,0,1,21255
B15,1,1,21255
B14,2,3,21255
B14,3,3,21255
B13,2,3,21255
B13,3,3,21255
B12,1,2,21255
B12,2,2,21255
B11,1,2,21255
B11,2,2,21255
B10,1,2,21255
B10,2,2,21255
B09,2,3,21255
B09,3,3,21255
B08,1,2,21255
B08,2,2,21255
B07,0,1,21255
B07,1,1,21255
B06,1,2,21255
B06,2,2,21255
B05,2,3,21255
B05,3,3,21255
B04,2,3,21255
B04,3,3,21313
B03,2,3,21313
B03,3,3,21313
B02,1,2,21313
B02,2,2,21313
B01,0,1,21313
B01,1,1,21313
B19,2,3,21324
B19,3,3,21324
B18,1,2,21324
B18,2,2,21324
B17,2,3,21324
B17,3,3,21324
B16,1,2,21324
B16,2,2,21324
B15,0,1,21324
B15,1,1,21324
B14,2,3,21324
B14,3,3,21324
B13,2,3,21324
B13,3,3,21324
B12,1,2,21324
B12,2,2,21324
B11,1,2,21324
B11,2,2,21324
B10,1,2,21324
B10,2,2,21324
B09,2,3,21324
B09,3,3,21324
B08,1,2,21324
B08,2,2,21324
B07,0,1,21324
B07,1,1,21324
B06,1,2,21324
B06,2,2,21324
B05,2,3,21324
B05,3,3,21324
B04,2,3,21324
B04,3,3,21379
B03,2,3,21379
B03,3,3,21379
B02,1,2,21379
B02,2,2,21379
B01,0,1,21379
B01,1,1,21379
B19,2,3,21422
B19,3,3,21422
B18,1,2,21422
B18,2,2,21422
B17,2,3,21422
B17,3,3,21422
B16,1,2,21422
B16,2,2,21422
B15,0,1,21422
B15,1,1,21422
B14,2,3,21422
B14,3,3,21422
B13,2,3,21422
B13,3,3,21422
B12,1,2,21422
B12,2,2,21422
B11,1,2,21422
B11,2,2,21422
B10,1,2,21422
B10,2,2,21422
B09,2,3,21422
B09,3,3,21422
B08,1,2,21422
B08,2,2,21422
B07,0,1,21422
B07,1,1,21422
B06,1,2,21422
B06,2,2,21422
B05,2,3,21422
B05,3,3,21422
B04,2,3,21422
B04,3,3,21440
B03,2,3,21440
B03,3,3,21440
B02,1,2,21440
B02,2,2,21440
B01,0,1,21440
B01,1,1,21440
B19,2,3,21497
B19,3,3,21497
B18,1,2,21497
B18,2,2,21497
B17,2,3,21497
B17,3,3,21497
B16,1,2,21497
B16,2,2,21497
B15,0,1,21497
B15,1,1,21497
B14,2,3,21497
B14,3,3,21497
B13,2,3,21497
B13,3,3,21497
B12,1,2,21497
B12,2,2,21497
B11,1,2,21497
B11,2,2,21497
B10,1,2,21497
B10,2,2,21497
B09,2,3,21497
B09,3,3,21497
B08,1,2,21497
B08,2,2,21497
B07,0,1,21497
B07,1,1,21497
B06,1,2,21497
B06,2,2,21497
B05,2,3,21497
B05,3,3,21497
B04,2,3,21497
B04,3,3,21500
B03,2,3,21500
B03,3,3,21500
B02,1,2,21500
B02,2,2,21500
B01,0,1,21500
B01,1,1,21500
B19,2,3,21586
B19,3,3,21586
B18,1,2,21586
B18,2,2,21586
B17,2,3,21586
B17,3,3,21586
B16,1,2,21586
B16,2,2,21586
B15,0,1,21586
B15,1,1,21586
B14,2,3,21586
B14,3,3,21586
B13,2,3,21586
B13,3,3,21586
B12,1,2,21586
B12,2,2,21586
B11,1,2,21586
B11,2,2,21586
B10,1,2,21586
B10,2,2,21586
B09,2,3,21586
B09,3,3,21586
B08,1,2,21586
B08,2,2,21586
B07,0,1,21586
B07,1,1,21586
B06,1,2,21586
B06,2,2,21586
B05,2,3,21586
B05,3,3,21586
B04,2,3,21586
B04,3,3,21615
B03,2,3,21615
B03,3,3,21615
B02,1,2,21615
B02,2,2,21615
B01,0,1,21615
B01,1,1,21615
B19,2,3,21675
B19,3,3,21675
B18,1,2,21675
B18,2,2,21675
B17,2,3,21675
B17,3,3,21675
B16,1,2,21675
B16,2,2,21675
B15,0,1,21675
B15,1,1,21675
B14,2,3,21675
B14,3,3,21675
B13,2,3,21675
B13,3,3,21675
B12,1,2,21675
B12,2,2,21675
B11,1,2,21675
B11,2,2,21675
B10,1,2,21675
B10,2,2,21675
B09,2,3,21675
B09,3,3,21675
B08,1,2,21675
B08,2,2,21675
B07,0,1,21675
B07,1,1,21675
B06,1,2,21675
B06,2,2,21675
B05,2,3,21675
B05,3,3,21675
B04,2,3,21675
B04,3,3,21678
B03,2,3,21678
B03,3,3,21678
B02,1,2,21678
B02,2,2,21678
B01,0,1,21678
B01,1,1,21678
B19,2,3,21765
B19,3,3,21765
B18,1,2,21765
B18,2,2,21765
B17,2,3,21765
B17,3,3,21765
B16,1,2,21765
B16,2,2,21765
B15,0,1,21765
B15,1,1,21765
B14,2,3,21765
B14,3,3,21765
B13,2,3,21765
B13,3,3,21765
B12,1,2,21765
B12,2,2,21765
B11,1,2,21765
B11,2,2,21765
B10,1,2,21765
B10,2,2,21765
B09,2,3,21765
B09,3,3,21765
B08,1,2,21765
B08,2,2,21765
B07,0,1,21765
B07,1,1,21765
B06,1,2,21765
B06,2,2,21765
B05,2,3,21765
B05,3,3,21765
B04,2,3,21765
B04,3,3,21765
B03,2,3,21765
B03,3,3,21765
B02,1,2,21765
B02,2,2,21765
B01,0,1,21765
B01,1,1,21765
B19,2,3,21855
B19,3,3,21855
B18,1,2,21855
B18,2,2,21855
B17,2,3,21855
B17,3,3,21855
B16,1,2,21855
B16,2,2,21855
B15,0,1,21855
B15,1,1,21855
B14,2,3,21855
B14,3,3,21855
B13,2,3,21855
B13,3,3,21855
B12,1,2,21855
B12,2,2,21855
B11,1,2,21855
B11,2,2,21855
B10,1,2,21855
B10,2,2,21855
B09,2,3,21855
B09,3,3,21855
B08,1,2,21855
B08,2,2,21855
B07,0,1,21855
B07,1,1,21855
B06,1,2,21855
B06,2,2,21855
B05,2,3,21855
B05,3,3,21855
B04,2,3,21855
B04,3,3,21855
B03,2,3,21855
B03,3,3,21855
B02,1,2,21855
B02,2,2,21855
B01,0,1,21855
B01,1,1,21855
B19,2,3,21929
B19,3,3,21929
B18,1,2,21929
B18,2,2,21929
B17,2,3,21929
B17,3,3,21929
B16,1,2,21929
B16,2,2,21929
B15,0,1,21929
B15,1,1,21929
B14,2,3,21929
B14,3,3,21929
B13,2,3,21929
B13,3,3,21929
B12,1,2,21929
B12,2,2,21929
B11,1,2,21929
B11,2,2,21929
B10,1,2,21929
B19,2,3,22009
B19,3,3,22009
B18,1,2,22009
B18,2,2,22009
B17,2,3,22009
B17,3,3,22009
B16,1,2,22009
B16,2,2,22009
B15,0,1,22009
B15,1,1,22009
B14,2,3,22009
B14,3,3,22009
B13,2,3,22009
B13,3,3,22009
B12,1,2,22009
B12,2,2,22009
B11,1,2,22009
B11,2,2,22009
B10,0,2,22009
B19,2,3,22102
B19,3,3,22102
B18,1,2,22102
B18,2,2,22102
B17,2,3,22102
B17,3,3,22102
B16,1,2,22102
B16,2,2,22102
B15,0,1,22102
B15,1,1,22102
B14,2,3,22102
B14,3,3,22102
B13,2,3,22102
B13,3,3,22102
B12,1,2,22102
B12,2,2,22102
B11,1,2,22102
B11,2,2,22102
B19,2,3,22191
B19,3,3,22191
B18,1,2,22191
B18,2,2,22191
B17,2,3,22191
B17,3,3,22191
B16,1,2,22191
B16,2,2,22191
B15,0,1,22191
B15,1,1,22191
B14,2,3,22191
B14,3,3,22191
B13,2,3,22191
B13,3,3,22191
B12,1,2,22191
B12,2,2,22191
B11,1,2,22191
B19,2,3,22264
B19,3,3,22264
B18,1,2,22264
B18,2,2,22264
B17,2,3,22264
B17,3,3,22264
B16,1,2,22264
B16,2,2,22264
B15,0,1,22264
B15,1,1,22264
B14,2,3,22264
B14,3,3,22264
B13,2,3,22264
B13,3,3,22264
B12,1,2,22264
B12,2,2,22264
B11,0,2,22264
B10,1,2,22315
B09,2,3,22315
B09,3,3,22315
B08,1,2,22315
B08,2,2,22315
B07,0,1,22315
B07,1,1,22315
B06,1,2,22315
B06,2,2,22315
B05,2,3,22315
B05,3,3,22315
B04,2,3,22315
B04,3,3,22315
B03,2,3,22315
B03,3,3,22315
B02,1,2,22315
B02,2,2,22315
B01,0,1,22315
B01,1,1,22315
B10,0,2,22318
B19,2,3,22355
B19,3,3,22355
B18,1,2,22355
B18,2,2,22355
B17,2,3,22355
B17,3,3,22355
B16,1,2,22355
B16,2,2,22355
B15,0,1,22355
B15,1,1,22355
B14,2,3,22355
B14,3,3,22355
B13,2,3,22355
B13,3,3,22355
B12,1,2,22355
B12,2,2,22355
B10,1,2,22373
B09,2,3,22373
B09,3,3,22373
B08,1,2,22373
B11,1,2,22375
B10,0,2,22376
B08,2,2,22378
B07,0,1,22378
B07,1,1,22378
B06,1,2,22378
B06,2,2,22378
B05,2,3,22378
B05,3,3,22378
B04,2,3,22378
B04,3,3,22378
B03,2,3,22378
B03,3,3,22378
B02,1,2,22378
B02,2,2,22378
B01,0,1,22378
B01,1,1,22378
B11,0,2,22381
B11,1,2,22427
B10,1,2,22436
B09,2,3,22436
B10,0,2,22439
B19,2,3,22447
B19,3,3,22447
B18,1,2,22447
B18,2,2,22447
B17,2,3,22447
B17,3,3,22447
B16,1,2,22447
B16,2,2,22447
B15,0,1,22447
B15,1,1,22447
B14,2,3,22447
B14,3,3,22447
B13,2,3,22447
B13,3,3,22447
B12,1,2,22447
B12,2,2,22454
B11,0,2,22454
B11,1,2,22478
B10,1,2,22497
B09,1,3,22497
B10,0,2,22500
B19,2,3,22526
B19,3,3,22526
B18,1,2,22526
B10,1,2,22549
B09,0,3,22549
B11,2,2,22558
B10,0,2,22558
B09,1,3,22571
B08,1,2,22571
B08,2,2,22571
B07,0,1,22571
B07,1,1,22571
B06,1,2,22571
B06,2,2,22571
B05,2,3,22571
B05,3,3,22571
B04,2,3,22571
B04,3,3,22571
B03,2,3,22571
B03,3,3,22571
B02,1,2,22571
B02,2,2,22571
B01,0,1,22571
B01,1,1,22571
B19,2,3,22603
B19,3,3,22603
B18,0,2,22603
B10,1,2,22615
B09,0,3,22615
B09,1,3,22626
B08,1,2,22626
B08,2,2,22628
B07,0,1,22628
B07,1,1,22628
B06,1,2,22628
B06,2,2,22628
B05,2,3,22628
B05,3,3,22628
B04,2,3,22628
B04,3,3,22633
B03,2,3,22633
B03,3,3,22633
B02,1,2,22633
B02,2,2,22633
B01,0,1,22633
B01,1,1,22633
B18,1,2,22660
B17,2,3,22660
B17,3,3,22660
B16,1,2,22660
B16,2,2,22660
B15,0,1,22660
B15,1,1,22660
B14,2,3,22660
B14,3,3,22660
B13,2,3,22660
B13,3,3,22660
B12,1,2,22660
B12,2,2,22660
B11,1,2,22660
B11,2,2,22660
B10,0,2,22660
B10,1,2,22665
B09,0,3,22665
B09,1,3,22675
B08,1,2,22675
B08,2,2,22688
B07,0,1,22688
B07,1,1,22688
B06,1,2,22688
B06,2,2,22688
B05,2,3,22688
B05,3,3,22688
B04,2,3,22688
B19,2,3,22696
B19,3,3,22696
B18,0,2,22696
B04,3,3,22696
B03,2,3,22696
B03,3,3,22696
B02,1,2,22696
B02,2,2,22696
B01,0,1,22696
B01,1,1,22696
B10,2,2,22713
B09,0,3,22713
B18,1,2,22715
B17,2,3,22715
B17,3,3,22715
B16,1,2,22715
B16,2,2,22715
B15,0,1,22715
B15,1,1,22715
B14,2,3,22715
B14,3,3,22721
B13,2,3,22721
B09,1,3,22722
B08,1,2,22722
B13,3,3,22726
B12,1,2,22726
B12,2,2,22726
B11,1,2,22726
B11,2,2,22726
B10,1,2,22726
B08,2,2,22758
B07,0,1,22758
B07,1,1,22758
B06,1,2,22758
B06,2,2,22758
B05,2,3,22758
B05,3,3,22758
B04,2,3,22758
B04,3,3,22758
B03,2,3,22758
B03,3,3,22758
B02,1,2,22758
B02,2,2,22758
B01,0,1,22758
B01,1,1,22758
B18,2,2,22770
B17,2,3,22770
B17,3,3,22770
B16,1,2,22770
B19,2,3,22777
B19,3,3,22777
B18,1,2,22777
B10,2,2,22778
B09,0,3,22778
B09,1,3,22781
B08,1,2,22781
B08,2,2,22811
B07,0,1,22811
B07,1,1,22817
B06,1,2,22817
B06,2,2,22817
B05,2,3,22817
B05,3,3,22817
B04,2,3,22817
B04,3,3,22819
B03,2,3,22819
B03,3,3,22819
B02,1,2,22819
B02,2,2,22822
B01,0,1,22822
B01,1,1,22822
B18,2,2,22826
B17,2,3,22826
B17,3,3,22826
B16,0,2,22826
B09,2,3,22831
B08,1,2,22831
B19,2,3,22866
B19,3,3,22866
B18,1,2,22866
B08,2,2,22870
B07,0,1,22870
B07,1,1,22870
B06,1,2,22870
B06,2,2,22871
B05,2,3,22871
B18,2,2,22880
B17,2,3,22880
B17,3,3,22880
B05,3,3,22880
B04,2,3,22880
B04,3,3,22880
B03,2,3,22880
B03,3,3,22880
B02,1,2,22880
B09,3,3,22883
B08,1,2,22883
B02,2,2,22889
B01,0,1,22889
B01,1,1,22889
B08,2,2,22925
B07,0,1,22925
B07,1,1,22926
B06,1,2,22926
B06,2,2,22926
B05,2,3,22926
B05,3,3,22933
B04,2,3,22933
B04,3,3,22933
B03,2,3,22933
B03,3,3,22933
B02,1,2,22933
B02,2,2,22943
B01,0,1,22943
B01,1,1,22953
B19,2,3,22963
B19,3,3,22963
B18,1,2,22963
B18,2,2,22963
B17,2,3,22963
B16,1,2,22973
B15,0,1,22973
B15,1,1,22973
B14,2,3,22973
B14,3,3,22973
B13,2,3,22973
B13,3,3,22973
B12,1,2,22973
B12,2,2,22973
B11,1,2,22973
B11,2,2,22973
B10,1,2,22973
B10,2,2,22973
B09,2,3,22973
B09,3,3,22973
B08,1,2,22973
B16,0,2,22975
B08,2,2,22991
B07,0,1,22991
B07,1,1,22991
B06,1,2,22991
B06,2,2,22991
B05,2,3,22991
B05,3,3,22997
B04,2,3,22997
B04,3,3,23001
B03,2,3,23001
B03,3,3,23001
B02,1,2,23001
B02,2,2,23001
B01,0,1,23001
B01,1,1,23012
B17,3,3,23028
B16,1,2,23031
B15,0,1,23031
B16,0,2,23034
B15,1,1,23039
B14,2,3,23039
B14,3,3,23045
B13,2,3,23045
B13,3,3,23045
B12,1,2,23045
B12,2,2,23045
B11,1,2,23045
B11,2,2,23045
B10,1,2,23045
B10,2,2,23045
B09,2,3,23045
B09,3,3,23045
B08,1,2,23045
B08,2,2,23045
B07,0,1,23045
B07,1,1,23049
B06,1,2,23049
B06,2,2,23049
B05,2,3,23049
B19,2,3,23053
B19,3,3,23053
B18,1,2,23053
B18,2,2,23053
B17,2,3,23053
B05,3,3,23057
B04,2,3,23057
B04,3,3,23057
B03,2,3,23057
B03,3,3,23057
B02,1,2,23057
B02,2,2,23058
B01,0,1,23058
B01,1,1,23064
B16,1,2,23091
B15,0,1,23091
B15,1,1,23093
B14,2,3,23093
B14,3,3,23106
B13,2,3,23106
B13,3,3,23106
B12,1,2,23106
B12,2,2,23106
B11,1,2,23106
B11,2,2,23106
B10,1,2,23106
B10,2,2,23106
B09,2,3,23106
B09,3,3,23106
B08,1,2,23106
B08,2,2,23106
B07,0,1,23106
B07,1,1,23111
B06,1,2,23111
B06,2,2,23111
B05,2,3,23111
B05,3,3,23111
B04,2,3,23111
B04,3,3,23116
B03,2,3,23116
B03,3,3,23116
B02,1,2,23116
B02,2,2,23116
B01,0,1,23116
B01,1,1,23116
B19,2,3,23128
B19,3,3,23128
B18,1,2,23128
B18,2,2,23128
B17,1,3,23128
B16,2,2,23139
B15,0,1,23139
B15,1,1,23157
B14,2,3,23157
B14,3,3,23170
B13,2,3,23170
B13,3,3,23170
B12,1,2,23170
B12,2,2,23170
B11,1,2,23170
B11,2,2,23170
B10,1,2,23170
B10,2,2,23170
B09,2,3,23170
B09,3,3,23170
B08,1,2,23170
B08,2,2,23170
B07,0,1,23170
B07,1,1,23193
B06,1,2,23193
B06,2,2,23193
B05,2,3,23193
B05,3,3,23193
B04,2,3,23193
B04,3,3,23193
B03,2,3,23193
B03,3,3,23193
B02,1,2,23193
B02,2,2,23193
B01,0,1,23193
B01,1,1,23193
B19,2,3,23220
B19,3,3,23220
B18,1,2,23220
B18,2,2,23220
B17,0,3,23220
B17,1,3,23227
B16,1,2,23227
B16,2,2,23227
B15,0,1,23227
B15,1,1,23227
B14,2,3,23227
B14,3,3,23227
B13,2,3,23227
B13,3,3,23228
B12,1,2,23228
B12,2,2,23234
B11,1,2,23234
B11,2,2,23234
B10,1,2,23234
B10,2,2,23234
B09,2,3,23234
B09,3,3,23234
B08,1,2,23234
B08,2,2,23234
B07,0,1,23234
B17,2,3,23264
B16,1,2,23264
B07,1,1,23264
B06,1,2,23264
B06,2,2,23264
B05,2,3,23264
B05,3,3,23264
B04,2,3,23264
B04,3,3,23264
B03,2,3,23264
B03,3,3,23264
B02,1,2,23264
B02,2,2,23264
B01,0,1,23264
B01,1,1,23264
B16,2,2,23279
B15,0,1,23279
B15,1,1,23290
B14,2,3,23290
B14,3,3,23290
B13,2,3,23290
B13,3,3,23290
B12,1,2,23290
B12,2,2,23293
B11,1,2,23293
B11,2,2,23293
B10,1,2,23293
B10,2,2,23296
B09,2,3,23296
B09,3,3,23296
B08,1,2,23296
B08,2,2,23299
B07,0,1,23299
B07,1,1,23321
B06,1,2,23321
B06,2,2,23321
B05,2,3,23321
B17,3,3,23326
B16,1,2,23326
B05,3,3,23326
B04,2,3,23326
B19,2,3,23328
B19,3,3,23328
B18,1,2,23328
B18,2,2,23328
B17,2,3,23328
B04,3,3,23332
B03,2,3,23332
B16,2,2,23341
B15,0,1,23341
B03,3,3,23344
B02,1,2,23344
B02,2,2,23344
B01,0,1,23344
B01,1,1,23344
B15,1,1,23348
B14,2,3,23348
B14,3,3,23361
B13,2,3,23361
B13,3,3,23361
B12,1,2,23361
B12,2,2,23361
B11,1,2,23361
B11,2,2,23361
B10,1,2,23361
B10,2,2,23362
B09,2,3,23362
B09,3,3,23362
B08,1,2,23362
B08,2,2,23362
B07,0,1,23362
B07,1,1,23374
B06,1,2,23374
B17,3,3,23377
B16,1,2,23377
B06,2,2,23382
B05,2,3,23382
B05,3,3,23390
B04,2,3,23390
B16,2,2,23391
B15,0,1,23391
B04,3,3,23395
B03,2,3,23395
B03,3,3,23398
B02,1,2,23398
B02,2,2,23398
B01,0,1,23398
B01,1,1,23398
B15,1,1,24013
B14,2,3,24013
B19,2,3,24016
B19,3,3,24016
B18,1,2,24016
B18,2,2,24016
B17,2,3,24016
B14,3,3,24023
B13,2,3,24023
B13,3,3,24023
B12,1,2,24023
B17,3,3,24024
B16,1,2,24024
B12,2,2,24026
B11,1,2,24026
B16,2,2,24053
B15,0,1,24053
B15,1,1,24086
B14,2,3,24086
B14,3,3,24086
B13,2,3,24086
B13,3,3,24086
B12,1,2,24086
B12,2,2,24100
B11,0,2,24100
B19,2,3,24115
B19,3,3,24115
B18,1,2,24115
B18,2,2,24115
B17,2,3,24115
B17,3,3,24115
B16,1,2,24115
B16,2,2,24115
B15,0,1,24115
B15,1,1,24159
B14,2,3,24159
B14,3,3,24159
B13,2,3,24159
B13,3,3,24159
B12,1,2,24159
B12,2,2,24159
B19,2,3,24194
B19,3,3,24194
B18,1,2,24194
B18,2,2,24194
B17,2,3,24194
B17,3,3,24194
B16,1,2,24194
B16,2,2,24194
B15,0,1,24194
B15,1,1,24229
B14,2,3,24229
B14,3,3,24237
B13,2,3,24237
B13,3,3,24237
B12,1,2,24237
B19,2,3,24290
B19,3,3,24290
B18,1,2,24290
B18,2,2,24290
B17,2,3,24290
B17,3,3,24290
B16,1,2,24290
B16,2,2,24290
B15,0,1,24290
B15,1,1,24290
B14,2,3,24290
B14,3,3,24311
B13,2,3,24311
B13,3,3,24311
B12,0,2,24311
B11,1,2,24329
B10,1,2,24329
B10,2,2,24329
B09,2,3,24329
B09,3,3,24329
B08,1,2,24329
B08,2,2,24329
B07,0,1,24329
B07,1,1,24329
B06,1,2,24329
B06,2,2,24329
B05,2,3,24329
B05,3,3,24329
B04,2,3,24329
B04,3,3,24329
B03,2,3,24329
B03,3,3,24329
B02,1,2,24329
B02,2,2,24329
B01,0,1,24329
B01,1,1,24329
B11,0,2,24336
B19,2,3,24365
B19,3,3,24365
B18,1,2,24365
B18,2,2,24365
B17,2,3,24365
B17,3,3,24365
B16,1,2,24365
B16,2,2,24365
B15,0,1,24365
B15,1,1,24366
B14,2,3,24366
B14,3,3,24366
B13,2,3,24366
B13,3,3,24376
B11,1,2,24386
B10,1,2,24386
B10,2,2,24390
B09,2,3,24390
B09,3,3,24390
B08,1,2,24390
B08,2,2,24390
B07,0,1,24390
B07,1,1,24390
B06,1,2,24390
B06,2,2,24390
B05,2,3,24390
B12,1,2,24398
B11,0,2,24398
B12,0,2,24402
B05,3,3,24423
B04,2,3,24423
B04,3,3,24423
B03,2,3,24423
B03,3,3,24423
B02,1,2,24423
B02,2,2,24423
B01,0,1,24423
B01,1,1,24423
B11,1,2,24434
B10,1,2,24434
B10,2,2,24445
B09,2,3,24445
B09,3,3,24450
B08,1,2,24450
B08,2,2,24450
B07,0,1,24450
B07,1,1,24450
B06,1,2,24450
B06,2,2,24450
B05,2,3,24450
B19,2,3,24454
B19,3,3,24454
B18,1,2,24454
B18,2,2,24454
B17,2,3,24454
B17,3,3,24454
B16,1,2,24454
B16,2,2,24454
B15,0,1,24454
B15,1,1,24454
B14,2,3,24454
B14,3,3,24454
B13,2,3,24454
B12,1,2,24459
B11,0,2,24459
B13,3,3,24460
B12,0,2,24463
B05,3,3,24468
B04,2,3,24468
B04,3,3,24488
B03,2,3,24488
B03,3,3,24488
B02,1,2,24488
B02,2,2,24488
B01,0,1,24488
B01,1,1,24488
B11,1,2,24489
B10,1,2,24489
B10,2,2,24505
B09,2,3,24505
B09,3,3,24505
B08,1,2,24505
B08,2,2,24507
B07,0,1,24507
B07,1,1,24507
B06,1,2,24507
B06,2,2,24507
B05,2,3,24507
B05,3,3,24518
B04,2,3,24518
B12,1,2,24521
B11,0,2,24521
B19,2,3,24538
B19,3,3,24538
B18,1,2,24538
B18,2,2,24538
B17,2,3,24538
B17,3,3,24538
B16,1,2,24538
B16,2,2,24538
B15,0,1,24538
B15,1,1,24538
B14,2,3,24538
B14,3,3,24538
B13,2,3,24538
B13,3,3,24538
B12,0,2,24538
B11,1,2,24541
B10,1,2,24541
B04,3,3,24544
B03,2,3,24544
B03,3,3,24545
B02,1,2,24545
B02,2,2,24545
B01,0,1,24545
B01,1,1,24545
B10,2,2,24567
B09,2,3,24567
B09,3,3,24567
B08,1,2,24567
B08,2,2,24567
B07,0,1,24567
B07,1,1,24567
B06,1,2,24567
B06,2,2,24567
B05,2,3,24567
B12,1,2,24579
B11,0,2,24579
B05,3,3,24584
B04,2,3,24584
B04,3,3,24602
B03,2,3,24602
B03,3,3,24606
B02,1,2,24606
B02,2,2,24606
B01,0,1,24606
B01,1,1,24606
B11,1,2,24635
B10,1,2,24635
B10,2,2,24635
B09,2,3,24635
B09,3,3,24635
B08,1,2,24635
B08,2,2,24635
B07,0,1,24635
B07,1,1,24635
B06,1,2,24635
B06,2,2,24635
B05,2,3,24635
B05,3,3,24635
B04,2,3,24635
B19,2,3,24636
B19,3,3,24636
B18,1,2,24636
B18,2,2,24636
B17,2,3,24636
B17,3,3,24636
B16,1,2,24636
B16,2,2,24636
B15,0,1,24636
B15,1,1,24636
B14,2,3,24636
B14,3,3,24636
B13,2,3,24636
B13,3,3,24636
B12,0,2,24636
B12,1,2,24640
B11,0,2,24641
B04,3,3,24663
B03,2,3,24663
B03,3,3,24663
B02,1,2,24663
B02,2,2,24667
B01,0,1,24667
B01,1,1,24667
B11,1,2,24688
B10,1,2,24688
B10,2,2,24690
B09,2,3,24690
B09,3,3,24690
B08,1,2,24690
B08,2,2,24691
B07,0,1,24691
B07,1,1,24691
B06,1,2,24691
B06,2,2,24691
B05,2,3,24691
B05,3,3,24691
B04,2,3,24691
B19,2,3,24716
B19,3,3,24716
B18,1,2,24716
B18,2,2,24716
B17,2,3,24716
B17,3,3,24716
B16,1,2,24716
B16,2,2,24716
B15,0,1,24716
B15,1,1,24716
B14,2,3,24716
B14,3,3,24716
B13,2,3,24716
B13,3,3,24716
B12,0,2,24716
B12,1,2,24718
B11,0,2,24718
B04,3,3,24719
B03,2,3,24719
B03,3,3,24719
B02,1,2,24719
B02,2,2,24723
B01,0,1,24723
B01,1,1,24723
B11,1,2,24741
B10,1,2,24741
B10,2,2,24758
B09,2,3,24758
B09,3,3,24758
B08,1,2,24758
B08,2,2,24758
B07,0,1,24758
B07,1,1,24758
B06,1,2,24758
B06,2,2,24758
B05,2,3,24758
B05,3,3,24758
B04,2,3,24758
B12,2,2,24766
B11,0,2,24766
B04,3,3,24775
B03,2,3,24775
B03,3,3,24775
B02,1,2,24775
B02,2,2,24775
B01,0,1,24775
B01,1,1,24782
B11,1,2,24797
B10,1,2,24797
