vin,station_id,event,t_s
V000149,S19,in,16900.60939972493
V000148,S19,out,16900.60939972493
V000156,S17,in,16900.8628592071
V000155,S17,out,16900.8628592071
V000198,S03,out,16927.11313225531
V000199,S03,in,16927.11313225531
V000202,S02,in,16941.134132987176
V000201,S02,out,16941.134132987176
V000197,S04,out,16945.875207670804
V000198,S04,in,16945.875207670804
V000204,S01,in,16968.59701762589
V000203,S01,out,16968.59701762589
V000199,S03,out,16981.11313225531
V000200,S03,in,16981.11313225531
V000169,S13,out,16986.093088679838
V000170,S13,in,16986.093088679838
V000160,S16,in,16986.212157997576
V000159,S16,out,16986.212157997576
V000152,S18,out,16986.715957840854
V000153,S18,in,16986.715957840854
V000145,S20,out,16986.941603291794
V000146,S20,in,16986.941603291794
V000194,S05,out,16986.987751330107
V000195,S05,in,16986.987751330107
V000188,S07,in,16987.823369680234
V000187,S07,out,16987.823369680234
V000190,S06,out,16988.31386333422
V000191,S06,in,16988.31386333422
V000186,S08,in,16988.663842003305
V000185,S08,out,16988.663842003305
V000183,S09,in,16989.28341792754
V000182,S09,out,16989.28341792754
V000176,S11,in,16989.949857930325
V000175,S11,out,16989.949857930325
V000173,S12,in,16990.226974598347
V000172,S12,out,16990.226974598347
V000149,S19,out,16991.60939972493
V000150,S19,in,16991.60939972493
V000157,S17,in,16991.8628592071
V000156,S17,out,16991.8628592071
V000202,S02,out,16995.134132987176
V000203,S02,in,16995.134132987176
V000198,S04,out,17007.875207670804
V000199,S04,in,17007.875207670804
V000205,S01,in,17016.59701762589
V000204,S01,out,17016.59701762589
V000200,S03,out,17034.11313225531
V000201,S03,in,17034.11313225531
V000203,S02,out,17051.134132987176
V000204,S02,in,17051.134132987176
V000206,S01,in,17073.59701762589
V000205,S01,out,17073.59701762589
V000171,S13,in,17085.093088679838
V000170,S13,out,17085.093088679838
V000161,S16,in,17085.212157997576
V000160,S16,out,17085.212157997576
V000154,S18,in,17085.715957840854
V000153,S18,out,17085.715957840854
V000146,S20,out,17085.941603291794
V000147,S20,in,17085.941603291794
V000196,S05,in,17085.987751330107
V000195,S05,out,17085.987751330107
V000202,S03,in,17086.11313225531
V000201,S03,out,17086.11313225531
V000188,S07,out,17086.823369680234
V000189,S07,in,17086.823369680234
V000191,S06,out,17087.31386333422
V000192,S06,in,17087.31386333422
V000186,S08,out,17087.663842003305
V000187,S08,in,17087.663842003305
V000199,S04,out,17087.875207670804
V000200,S04,in,17087.875207670804
V000183,S09,out,17088.28341792754
V000184,S09,in,17088.28341792754
V000176,S11,out,17088.949857930325
V000177,S11,in,17088.949857930325
V000173,S12,out,17089.226974598347
V000174,S12,in,17089.226974598347
V000150,S19,out,17090.60939972493
V000151,S19,in,17090.60939972493
V000158,S17,in,17090.8628592071
V000157,S17,out,17090.8628592071
V000205,S02,in,17100.134132987176
V000204,S02,out,17100.134132987176
V000206,S01,out,17125.59701762589
V000207,S01,in,17125.59701762589
V000202,S03,out,17145.11313225531
V000203,S03,in,17145.11313225531
V000205,S02,out,17149.134132987176
V000206,S02,in,17149.134132987176
V000172,S13,in,17170.093088679838
V000171,S13,out,17170.093088679838
V000161,S16,out,17170.212157997576
V000162,S16,in,17170.212157997576
V000155,S18,in,17170.715957840854
V000154,S18,out,17170.715957840854
V000148,S20,in,17170.941603291794
V000147,S20,out,17170.941603291794
V000196,S05,out,17170.987751330107
V000197,S05,in,17170.987751330107
V000189,S07,out,17171.823369680234
V000190,S07,in,17171.823369680234
V000193,S06,in,17172.31386333422
V000192,S06,out,17172.31386333422
V000188,S08,in,17172.663842003305
V000187,S08,out,17172.663842003305
V000200,S04,out,17172.875207670804
V000201,S04,in,17172.875207670804
V000185,S09,in,17173.28341792754
V000184,S09,out,17173.28341792754
V000177,S11,out,17173.949857930325
V000178,S11,in,17173.949857930325
V000174,S12,out,17174.226974598347
V000175,S12,in,17174.226974598347
V000152,S19,in,17175.60939972493
V000151,S19,out,17175.60939972493
V000158,S17,out,17175.8628592071
V000159,S17,in,17175.8628592071
V000208,S01,in,17179.59701762589
V000207,S01,out,17179.59701762589
V000204,S03,in,17201.11313225531
V000203,S03,out,17201.11313225531
V000207,S02,in,17204.134132987176
V000206,S02,out,17204.134132987176
V000208,S01,out,17226.59701762589
V000209,S01,in,17226.59701762589
V000172,S13,out,17244.093088679838
V000173,S13,in,17244.093088679838
V000163,S16,in,17244.212157997576
V000162,S16,out,17244.212157997576
V000156,S18,in,17244.715957840854
V000155,S18,out,17244.715957840854
V000148,S20,out,17244.941603291794
V000149,S20,in,17244.941603291794
V000198,S05,in,17244.987751330107
V000197,S05,out,17244.987751330107
V000191,S07,in,17245.823369680234
V000190,S07,out,17245.823369680234
V000194,S06,in,17246.31386333422
V000193,S06,out,17246.31386333422
V000189,S08,in,17246.663842003305
V000188,S08,out,17246.663842003305
V000201,S04,out,17246.875207670804
V000202,S04,in,17246.875207670804
V000186,S09,in,17247.28341792754
V000185,S09,out,17247.28341792754
V000178,S11,out,17247.949857930325
V000179,S11,in,17247.949857930325
V000175,S12,out,17248.226974598347
V000176,S12,in,17248.226974598347
V000153,S19,in,17249.60939972493
V000152,S19,out,17249.60939972493
V000160,S17,in,17249.8628592071
V000159,S17,out,17249.8628592071
V000205,S03,in,17252.11313225531
V000204,S03,out,17252.11313225531
V000208,S02,in,17261.134132987176
V000207,S02,out,17261.134132987176
V000210,S01,in,17283.59701762589
V000209,S01,out,17283.59701762589
V000205,S03,out,17308.11313225531
V000206,S03,in,17308.11313225531
V000209,S02,in,17314.134132987176
V000208,S02,out,17314.134132987176
V000173,S13,out,17317.093088679838
V000174,S13,in,17317.093088679838
V000163,S16,out,17317.212157997576
V000164,S16,in,17317.212157997576
V000156,S18,out,17317.715957840854
V000157,S18,in,17317.715957840854
V000150,S20,in,17317.941603291794
V000149,S20,out,17317.941603291794
V000198,S05,out,17317.987751330107
V000199,S05,in,17317.987751330107
V000192,S07,in,17318.823369680234
V000191,S07,out,17318.823369680234
V000195,S06,in,17319.31386333422
V000194,S06,out,17319.31386333422
V000189,S08,out,17319.663842003305
V000190,S08,in,17319.663842003305
V000202,S04,out,17319.875207670804
V000203,S04,in,17319.875207670804
V000187,S09,in,17320.28341792754
V000186,S09,out,17320.28341792754
V000180,S11,in,17320.949857930325
V000179,S11,out,17320.949857930325
V000177,S12,in,17321.226974598347
V000176,S12,out,17321.226974598347
V000154,S19,in,17322.60939972493
V000153,S19,out,17322.60939972493
V000161,S17,in,17322.8628592071
V000160,S17,out,17322.8628592071
V000210,S01,out,17337.59701762589
V000211,S01,in,17337.59701762589
V000206,S03,out,17356.11313225531
V000207,S03,in,17356.11313225531
V000209,S02,out,17366.134132987176
V000210,S02,in,17366.134132987176
V000212,S01,in,17384.59701762589
V000211,S01,out,17384.59701762589
V000175,S13,in,17396.093088679838
V000174,S13,out,17396.093088679838
V000164,S16,out,17396.212157997576
V000165,S16,in,17396.212157997576
V000158,S18,in,17396.715957840854
V000157,S18,out,17396.715957840854
V000150,S20,out,17396.941603291794
V000151,S20,in,17396.941603291794
V000200,S05,in,17396.987751330107
V000199,S05,out,17396.987751330107
V000193,S07,in,17397.823369680234
V000192,S07,out,17397.823369680234
V000196,S06,in,17398.31386333422
V000195,S06,out,17398.31386333422
V000190,S08,out,17398.663842003305
V000191,S08,in,17398.663842003305
V000203,S04,out,17398.875207670804
V000204,S04,in,17398.875207670804
V000188,S09,in,17399.28341792754
V000187,S09,out,17399.28341792754
V000181,S11,in,17399.949857930325
V000180,S11,out,17399.949857930325
V000178,S12,in,17400.226974598347
V000177,S12,out,17400.226974598347
V000155,S19,in,17401.60939972493
V000154,S19,out,17401.60939972493
V000161,S17,out,17401.8628592071
V000162,S17,in,17401.8628592071
V000207,S03,out,17407.11313225531
V000208,S03,in,17407.11313225531
V000210,S02,out,17415.134132987176
V000211,S02,in,17415.134132987176
V000212,S01,out,17433.59701762589
V000213,S01,in,17433.59701762589
V000176,S13,in,17499.093088679838
V000175,S13,out,17499.093088679838
V000165,S16,out,17499.212157997576
V000166,S16,in,17499.212157997576
V000158,S18,out,17499.715957840854
V000159,S18,in,17499.715957840854
V000152,S20,in,17499.941603291794
V000151,S20,out,17499.941603291794
V000201,S05,in,17499.987751330107
V000200,S05,out,17499.987751330107
V000209,S03,in,17500.11313225531
V000208,S03,out,17500.11313225531
V000193,S07,out,17500.823369680234
V000194,S07,in,17500.823369680234
V000212,S02,in,17501.134132987176
V000211,S02,out,17501.134132987176
V000196,S06,out,17501.31386333422
V000197,S06,in,17501.31386333422
V000192,S08,in,17501.663842003305
V000191,S08,out,17501.663842003305
V000205,S04,in,17501.875207670804
V000204,S04,out,17501.875207670804
V000188,S09,out,17502.28341792754
V000189,S09,in,17502.28341792754
V000213,S01,out,17502.59701762589
V000214,S01,in,17502.59701762589
V000182,S11,in,17502.949857930325
V000181,S11,out,17502.949857930325
V000179,S12,in,17503.226974598347
V000178,S12,out,17503.226974598347
V000156,S19,in,17504.60939972493
V000155,S19,out,17504.60939972493
V000162,S17,out,17504.8628592071
V000163,S17,in,17504.8628592071
V000177,S13,in,17584.093088679838
V000176,S13,out,17584.093088679838
V000167,S16,in,17584.212157997576
V000166,S16,out,17584.212157997576
V000160,S18,in,17584.715957840854
V000159,S18,out,17584.715957840854
V000153,S20,in,17584.941603291794
V000152,S20,out,17584.941603291794
V000201,S05,out,17584.987751330107
V000202,S05,in,17584.987751330107
V000209,S03,out,17585.11313225531
V000210,S03,in,17585.11313225531
V000194,S07,out,17585.823369680234
V000195,S07,in,17585.823369680234
V000213,S02,in,17586.134132987176
V000212,S02,out,17586.134132987176
V000198,S06,in,17586.31386333422
V000197,S06,out,17586.31386333422
V000193,S08,in,17586.663842003305
V000192,S08,out,17586.663842003305
V000205,S04,out,17586.875207670804
V000206,S04,in,17586.875207670804
V000190,S09,in,17587.28341792754
V000189,S09,out,17587.28341792754
V000214,S01,out,17587.59701762589
V000215,S01,in,17587.59701762589
V000182,S11,out,17587.949857930325
V000183,S11,in,17587.949857930325
V000179,S12,out,17588.226974598347
V000180,S12,in,17588.226974598347
V000156,S19,out,17589.60939972493
V000157,S19,in,17589.60939972493
V000163,S17,out,17589.8628592071
V000164,S17,in,17589.8628592071
V000177,S13,out,17668.093088679838
V000178,S13,in,17668.093088679838
V000168,S16,in,17668.212157997576
V000167,S16,out,17668.212157997576
V000160,S18,out,17668.715957840854
V000161,S18,in,17668.715957840854
V000153,S20,out,17668.941603291794
V000154,S20,in,17668.941603291794
V000202,S05,out,17668.987751330107
V000203,S05,in,17668.987751330107
V000210,S03,out,17669.11313225531
V000211,S03,in,17669.11313225531
V000195,S07,out,17669.823369680234
V000196,S07,in,17669.823369680234
V000214,S02,in,17670.134132987176
V000213,S02,out,17670.134132987176
V000198,S06,out,17670.31386333422
V000199,S06,in,17670.31386333422
V000193,S08,out,17670.663842003305
V000194,S08,in,17670.663842003305
V000207,S04,in,17670.875207670804
V000206,S04,out,17670.875207670804
V000191,S09,in,17671.28341792754
V000190,S09,out,17671.28341792754
V000216,S01,in,17671.59701762589
V000215,S01,out,17671.59701762589
V000184,S11,in,17671.949857930325
V000183,S11,out,17671.949857930325
V000180,S12,out,17672.226974598347
V000181,S12,in,17672.226974598347
V000157,S19,out,17673.60939972493
V000158,S19,in,17673.60939972493
V000164,S17,out,17673.8628592071
V000165,S17,in,17673.8628592071
V000179,S13,in,17747.093088679838
V000178,S13,out,17747.093088679838
V000169,S16,in,17747.212157997576
V000168,S16,out,17747.212157997576
V000161,S18,out,17747.715957840854
V000162,S18,in,17747.715957840854
V000154,S20,out,17747.941603291794
V000155,S20,in,17747.941603291794
V000203,S05,out,17747.987751330107
V000204,S05,in,17747.987751330107
V000212,S03,in,17748.11313225531
V000211,S03,out,17748.11313225531
V000196,S07,out,17748.823369680234
V000197,S07,in,17748.823369680234
V000214,S02,out,17749.134132987176
V000215,S02,in,17749.134132987176
V000200,S06,in,17749.31386333422
V000199,S06,out,17749.31386333422
V000195,S08,in,17749.663842003305
V000194,S08,out,17749.663842003305
V000208,S04,in,17749.875207670804
V000207,S04,out,17749.875207670804
V000191,S09,out,17750.28341792754
V000192,S09,in,17750.28341792754
V000216,S01,out,17750.59701762589
V000217,S01,in,17750.59701762589
V000184,S11,out,17750.949857930325
V000185,S11,in,17750.949857930325
V000182,S12,in,17751.226974598347
V000181,S12,out,17751.226974598347
V000158,S19,out,17752.60939972493
V000159,S19,in,17752.60939972493
V000166,S17,in,17752.8628592071
V000165,S17,out,17752.8628592071
V000179,S13,out,17839.093088679838
V000180,S13,in,17839.093088679838
V000170,S16,in,17839.212157997576
V000169,S16,out,17839.212157997576
V000163,S18,in,17839.715957840854
V000156,S20,in,17839.941603291794
V000155,S20,out,17839.941603291794
V000204,S05,out,17839.987751330107
V000205,S05,in,17839.987751330107
V000213,S03,in,17840.11313225531
V000212,S03,out,17840.11313225531
V000197,S07,out,17840.823369680234
V000198,S07,in,17840.823369680234
V000216,S02,in,17841.134132987176
V000215,S02,out,17841.134132987176
V000200,S06,out,17841.31386333422
V000201,S06,in,17841.31386333422
V000196,S08,in,17841.663842003305
V000195,S08,out,17841.663842003305
V000208,S04,out,17841.875207670804
V000209,S04,in,17841.875207670804
V000193,S09,in,17842.28341792754
V000192,S09,out,17842.28341792754
V000217,S01,out,17842.59701762589
V000218,S01,in,17842.59701762589
V000185,S11,out,17842.949857930325
V000186,S11,in,17842.949857930325
V000183,S12,in,17843.226974598347
V000182,S12,out,17843.226974598347
V000159,S19,out,17844.60939972493
V000160,S19,in,17844.60939972493
V000167,S17,in,17844.8628592071
V000166,S17,out,17844.8628592071
V000180,S13,out,17938.093088679838
V000181,S13,in,17938.093088679838
V000170,S16,out,17938.212157997576
V000171,S16,in,17938.212157997576
V000164,S18,in,17938.715957840854
V000163,S18,out,17938.715957840854
V000157,S20,in,17938.941603291794
V000156,S20,out,17938.941603291794
V000205,S05,out,17938.987751330107
V000206,S05,in,17938.987751330107
V000214,S03,in,17939.11313225531
V000213,S03,out,17939.11313225531
V000198,S07,out,17939.823369680234
V000199,S07,in,17939.823369680234
V000217,S02,in,17940.134132987176
V000216,S02,out,17940.134132987176
V000201,S06,out,17940.31386333422
V000202,S06,in,17940.31386333422
V000197,S08,in,17940.663842003305
V000196,S08,out,17940.663842003305
V000210,S04,in,17940.875207670804
V000209,S04,out,17940.875207670804
V000193,S09,out,17941.28341792754
V000194,S09,in,17941.28341792754
V000218,S01,out,17941.59701762589
V000219,S01,in,17941.59701762589
V000186,S11,out,17941.949857930325
V000187,S11,in,17941.949857930325
V000183,S12,out,17942.226974598347
V000184,S12,in,17942.226974598347
V000160,S19,out,17943.60939972493
V000161,S19,in,17943.60939972493
V000167,S17,out,17943.8628592071
V000168,S17,in,17943.8628592071
V000162,S18,out,17986.887151175502
V000172,S16,in,18014.212157997576
V000171,S16,out,18014.212157997576
V000165,S18,in,18014.715957840854
V000164,S18,out,18014.715957840854
V000157,S20,out,18014.941603291794
V000158,S20,in,18014.941603291794
V000161,S19,out,18019.60939972493
V000162,S19,in,18019.60939972493
V000169,S17,in,18019.8628592071
V000168,S17,out,18019.8628592071
V000172,S16,out,18096.212157997576
V000173,S16,in,18096.212157997576
V000165,S18,out,18096.715957840854
V000166,S18,in,18096.715957840854
V000159,S20,in,18096.941603291794
V000158,S20,out,18096.941603291794
V000163,S19,in,18101.60939972493
V000162,S19,out,18101.60939972493
V000170,S17,in,18101.8628592071
V000174,S16,in,18184.212157997576
V000173,S16,out,18184.212157997576
V000167,S18,in,18184.715957840854
V000166,S18,out,18184.715957840854
V000160,S20,in,18184.941603291794
V000159,S20,out,18184.941603291794
V000163,S19,out,18189.60939972493
V000164,S19,in,18189.60939972493
V000170,S17,out,18189.8628592071
V000171,S17,in,18189.8628592071
V000169,S17,out,18252.456024654217
V000174,S16,out,18268.212157997576
V000175,S16,in,18268.212157997576
V000167,S18,out,18268.715957840854
V000168,S18,in,18268.715957840854
V000161,S20,in,18268.941603291794
V000160,S20,out,18268.941603291794
V000164,S19,out,18273.60939972493
V000165,S19,in,18273.60939972493
V000171,S17,out,18273.8628592071
V000172,S17,in,18273.8628592071
V000176,S16,in,18365.212157997576
V000175,S16,out,18365.212157997576
V000169,S18,in,18365.715957840854
V000168,S18,out,18365.715957840854
V000161,S20,out,18365.941603291794
V000162,S20,in,18365.941603291794
V000165,S19,out,18370.60939972493
V000166,S19,in,18370.60939972493
V000173,S17,in,18370.8628592071
V000172,S17,out,18370.8628592071
V000176,S16,out,18450.212157997576
V000169,S18,out,18450.715957840854
V000170,S18,in,18450.715957840854
V000162,S20,out,18450.941603291794
V000163,S20,in,18450.941603291794
