run,station_id,tool_id,program_id,vin,t_s,target_nm,spec_low_nm,spec_high_nm,torque_nm,angle_deg,current_a,temp_c,cycle_s,result_status
L1_run_001,S07,L1_run_001-TS07,PF103,V000157,11667.0,54.86,47.58,62.14,52.465,89.44,11.406,35.904,2.825,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000158,11719.0,54.86,47.58,62.14,49.486,96.098,11.653,36.876,3.028,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000159,11773.0,54.86,47.58,62.14,53.684,89.712,11.046,39.851,3.495,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000160,11847.0,54.86,47.58,62.14,53.958,97.729,11.463,36.779,3.197,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000161,12041.0,54.86,47.58,62.14,53.612,91.383,11.38,39.841,3.09,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000162,12102.0,54.86,47.58,62.14,57.549,92.046,10.91,35.857,3.379,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000163,12157.0,54.86,47.58,62.14,54.173,91.875,10.995,36.76,3.224,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000164,12210.0,54.86,47.58,62.14,54.567,85.896,10.963,37.95,3.044,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000165,12272.0,54.86,47.58,62.14,52.283,93.879,11.335,35.461,2.995,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000166,12333.0,54.86,47.58,62.14,57.771,93.294,11.363,37.957,3.687,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000167,12403.0,54.86,47.58,62.14,50.945,94.762,11.563,40.203,3.248,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000168,12485.0,54.86,47.58,62.14,51.478,91.19,11.375,37.063,3.098,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000169,12578.0,54.86,47.58,62.14,52.853,95.949,11.377,38.973,3.203,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000170,12663.0,54.86,47.58,62.14,52.249,93.882,11.747,33.743,3.039,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000171,12750.0,54.86,47.58,62.14,56.373,92.189,11.356,39.719,3.01,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000172,12846.0,54.86,47.58,62.14,56.17,90.775,11.302,38.899,3.404,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000173,12930.0,54.86,47.58,62.14,53.535,96.881,11.479,35.115,3.246,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000174,13097.0,54.86,47.58,62.14,55.05,93.785,11.694,38.145,3.264,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000175,13165.0,54.86,47.58,62.14,51.64,93.647,11.493,36.851,3.478,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000176,13265.0,54.86,47.58,62.14,55.654,91.475,11.715,37.224,3.052,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000177,13341.0,54.86,47.58,62.14,55.868,88.626,11.89,37.722,3.109,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000178,13421.0,54.86,47.58,62.14,56.881,90.324,11.349,36.126,3.331,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000179,13539.0,54.86,47.58,62.14,52.524,93.185,11.619,38.748,2.744,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000180,13648.0,54.86,47.58,62.14,53.68,86.678,10.688,39.878,3.176,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000181,16319.0,54.86,47.58,62.14,53.012,92.206,11.142,35.641,2.982,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000182,16386.0,54.86,47.58,62.14,53.149,93.287,11.404,40.621,3.035,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000183,16618.0,54.86,47.58,62.14,53.65,97.941,10.956,36.421,3.526,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000184,16713.0,54.86,47.58,62.14,53.915,93.644,11.37,38.597,3.149,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000185,16816.0,54.86,47.58,62.14,55.529,94.615,10.768,36.046,3.479,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000186,16898.0,54.86,47.58,62.14,55.604,92.842,11.149,42.704,2.755,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000187,16989.0,54.86,47.58,62.14,56.045,90.344,10.799,36.146,2.975,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000188,17088.0,54.86,47.58,62.14,53.92,89.787,10.829,40.719,2.847,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000189,17173.0,54.86,47.58,62.14,56.751,90.428,11.57,39.298,2.873,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000190,17247.0,54.86,47.58,62.14,52.242,94.486,11.364,36.951,3.421,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000191,17320.0,54.86,47.58,62.14,56.109,92.892,11.96,36.217,2.978,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000192,17399.0,54.86,47.58,62.14,56.828,94.348,10.845,38.089,3.044,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000193,17502.0,54.86,47.58,62.14,53.495,93.153,11.331,36.826,2.858,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000194,17587.0,54.86,47.58,62.14,55.048,89.185,12.007,36.612,3.144,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000195,17671.0,54.86,47.58,62.14,57.176,95.425,12.275,41.619,3.152,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000196,17750.0,54.86,47.58,62.14,55.225,92.088,12.808,38.674,3.307,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000197,17842.0,54.86,47.58,62.14,53.727,89.112,11.655,40.798,3.103,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000198,17941.0,54.86,47.58,62.14,52.221,93.657,11.428,38.899,3.151,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000199,18540.0,54.86,47.58,62.14,54.725,89.431,11.436,39.287,3.133,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000200,18599.0,54.86,47.58,62.14,51.345,98.042,10.952,37.258,2.834,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000201,18673.0,54.86,47.58,62.14,54.344,89.527,11.446,35.311,3.17,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000202,18739.0,54.86,47.58,62.14,58.483,96.014,11.511,34.577,3.325,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000203,18805.0,54.86,47.58,62.14,54.95,94.688,12.105,38.774,2.892,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000204,18871.0,54.86,47.58,62.14,53.493,92.587,11.513,40.625,2.935,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000205,18923.0,54.86,47.58,62.14,54.941,90.021,11.493,39.28,3.325,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000206,18989.0,54.86,47.58,62.14,56.963,91.941,11.253,38.292,3.389,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000207,19052.0,54.86,47.58,62.14,55.13,91.034,12.743,35.975,3.204,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000208,19114.0,54.86,47.58,62.14,55.189,87.871,11.622,36.579,3.195,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000209,19174.0,54.86,47.58,62.14,53.936,95.539,11.606,38.916,3.432,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000210,19230.0,54.86,47.58,62.14,56.292,95.805,11.612,37.313,2.831,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000211,19293.0,54.86,47.58,62.14,50.394,88.902,11.842,37.504,2.884,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000212,19355.0,54.86,47.58,62.14,56.573,87.077,11.432,37.196,3.074,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000213,19466.0,54.86,47.58,62.14,55.618,87.546,12.172,41.11,3.167,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000214,19534.0,54.86,47.58,62.14,53.382,95.517,11.002,37.38,3.012,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000215,19606.0,54.86,47.58,62.14,53.125,92.768,10.932,38.789,3.112,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000216,19661.0,54.86,47.58,62.14,54.413,90.154,11.428,37.997,2.72,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000217,19729.0,54.86,47.58,62.14,56.458,88.921,11.121,39.2,3.042,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000218,19785.0,54.86,47.58,62.14,55.055,90.725,11.46,39.782,3.135,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000219,19839.0,54.86,47.58,62.14,57.105,88.88,12.408,38.716,3.356,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000220,19891.0,54.86,47.58,62.14,57.48,88.487,10.914,39.335,3.071,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000221,19982.0,54.86,47.58,62.14,55.531,85.363,11.669,37.784,3.069,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000222,20057.0,54.86,47.58,62.14,54.177,91.152,11.5,37.309,3.105,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000223,20140.0,54.86,47.58,62.14,56.732,94.666,11.554,38.028,2.765,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000224,20225.0,54.86,47.58,62.14,53.663,91.038,11.584,40.251,2.893,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000225,20296.0,54.86,47.58,62.14,56.626,90.267,11.89,37.026,2.94,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000226,20369.0,54.86,47.58,62.14,55.705,90.541,11.693,37.626,3.417,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000227,20444.0,54.86,47.58,62.14,55.352,91.59,10.995,39.695,3.213,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000228,20543.0,54.86,47.58,62.14,53.222,96.449,12.126,40.822,3.015,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000229,20632.0,54.86,47.58,62.14,53.205,94.965,12.189,41.715,3.323,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000230,20744.0,54.86,47.58,62.14,55.879,92.075,11.967,36.649,3.205,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000231,20838.0,54.86,47.58,62.14,53.821,91.418,10.514,38.19,3.036,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000232,20918.0,54.86,47.58,62.14,56.741,90.661,12.041,38.987,3.373,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000233,20996.0,54.86,47.58,62.14,55.788,89.972,11.611,38.577,3.32,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000234,21082.0,54.86,47.58,62.14,54.393,93.776,11.825,42.479,3.044,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000235,21161.0,54.86,47.58,62.14,50.75,95.02,11.764,38.281,2.823,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000236,21255.0,54.86,47.58,62.14,55.887,91.814,11.551,38.208,3.054,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000237,21324.0,54.86,47.58,62.14,53.1,93.942,11.61,39.067,3.142,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000238,21422.0,54.86,47.58,62.14,56.204,93.417,11.707,39.268,2.728,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000239,21497.0,54.86,47.58,62.14,57.986,89.915,11.482,40.138,2.977,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000240,21586.0,54.86,47.58,62.14,55.459,89.124,11.812,39.609,3.295,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000241,21675.0,54.86,47.58,62.14,56.939,86.505,10.929,37.927,3.226,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000242,21765.0,54.86,47.58,62.14,54.406,96.281,11.308,41.511,3.181,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000243,21855.0,54.86,47.58,62.14,53.073,97.247,11.08,39.68,3.129,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000244,22315.0,54.86,47.58,62.14,55.141,93.319,10.908,36.88,3.144,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000245,22378.0,54.86,47.58,62.14,52.208,91.194,11.383,42.568,3.294,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000246,22571.0,54.86,47.58,62.14,55.637,88.091,12.274,39.45,3.29,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000247,22628.0,54.86,47.58,62.14,52.078,96.106,11.86,37.726,3.596,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000248,22688.0,54.86,47.58,62.14,58.753,91.568,11.856,37.23,3.383,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000249,22758.0,54.86,47.58,62.14,53.021,90.624,11.885,36.872,3.092,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000250,22817.0,54.86,47.58,62.14,55.847,92.282,11.898,40.103,3.311,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000251,22870.0,54.86,47.58,62.14,55.117,94.124,11.969,39.323,3.02,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000252,22926.0,54.86,47.58,62.14,59.491,86.827,11.617,42.223,2.953,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000253,22991.0,54.86,47.58,62.14,55.345,95.228,11.336,38.74,2.724,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000254,23049.0,54.86,47.58,62.14,57.344,90.372,12.012,38.026,3.463,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000255,23111.0,54.86,47.58,62.14,52.451,93.791,11.069,37.761,3.152,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000256,23193.0,54.86,47.58,62.14,57.877,86.884,11.079,38.981,3.533,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000257,23264.0,54.86,47.58,62.14,54.136,91.154,11.94,36.724,3.402,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000258,23321.0,54.86,47.58,62.14,51.626,89.174,10.898,41.828,3.15,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000259,23374.0,54.86,47.58,62.14,55.516,96.612,11.22,39.904,3.173,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000260,24329.0,54.86,47.58,62.14,54.808,96.431,11.813,40.283,3.159,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000261,24390.0,54.86,47.58,62.14,53.565,97.187,11.834,40.846,2.943,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000262,24450.0,54.86,47.58,62.14,56.262,92.538,11.947,40.657,2.774,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000263,24507.0,54.86,47.58,62.14,52.948,91.623,11.693,36.68,3.349,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000264,24567.0,54.86,47.58,62.14,53.624,88.952,11.575,36.72,2.856,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000265,24635.0,54.86,47.58,62.14,54.421,93.069,10.572,42.01,2.798,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000266,24691.0,54.86,47.58,62.14,53.239,89.713,11.638,39.577,3.04,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000267,24758.0,54.86,47.58,62.14,55.24,95.381,11.532,42.566,3.033,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000268,24821.0,54.86,47.58,62.14,54.59,88.424,11.604,39.282,3.46,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000269,24885.0,54.86,47.58,62.14,55.576,93.022,11.779,39.768,2.833,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000270,24939.0,54.86,47.58,62.14,52.443,92.812,12.108,38.075,2.869,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000271,25000.0,54.86,47.58,62.14,56.108,91.916,11.445,36.666,3.336,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000272,25073.0,54.86,47.58,62.14,56.59,91.279,11.255,40.306,3.036,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000273,25137.0,54.86,47.58,62.14,55.431,94.705,11.833,40.628,3.164,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000274,25194.0,54.86,47.58,62.14,53.97,91.648,11.339,39.256,2.983,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000275,25249.0,54.86,47.58,62.14,55.374,92.21,11.172,40.705,3.381,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000276,25404.0,54.86,47.58,62.14,53.715,94.016,11.655,39.487,3.112,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000277,25473.0,54.86,47.58,62.14,59.163,91.244,12.602,39.113,3.089,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000278,25525.0,54.86,47.58,62.14,58.467,95.556,11.399,40.486,2.838,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000279,25908.0,54.86,47.58,62.14,54.883,93.214,11.384,39.238,3.376,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000280,26005.0,54.86,47.58,62.14,55.057,89.566,11.638,36.917,3.051,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000281,26055.0,54.86,47.58,62.14,53.14,91.226,11.414,40.874,3.046,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000282,26115.0,54.86,47.58,62.14,54.086,92.225,11.555,37.406,3.181,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000283,26169.0,54.86,47.58,62.14,55.632,92.344,11.722,40.953,3.003,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000284,26232.0,54.86,47.58,62.14,53.175,91.47,11.207,36.073,3.066,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000285,26288.0,54.86,47.58,62.14,53.771,92.165,11.89,38.513,3.237,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000286,26363.0,54.86,47.58,62.14,53.989,90.714,11.629,38.59,3.197,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000287,26507.0,54.86,47.58,62.14,57.565,86.635,11.533,38.224,3.074,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000288,26579.0,54.86,47.58,62.14,59.681,83.311,11.696,41.239,3.006,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000289,26641.0,54.86,47.58,62.14,56.118,91.9,11.425,40.577,2.921,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000290,26701.0,54.86,47.58,62.14,56.613,93.708,11.31,39.976,2.916,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000291,26764.0,54.86,47.58,62.14,54.373,88.573,11.407,37.741,3.141,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000292,26816.0,54.86,47.58,62.14,54.316,89.731,11.934,36.515,2.943,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000293,26877.0,54.86,47.58,62.14,56.223,94.055,11.848,38.204,3.15,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000294,26940.0,54.86,47.58,62.14,57.166,93.557,11.92,40.238,3.035,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000295,27000.0,54.86,47.58,62.14,55.828,95.25,10.724,35.773,3.313,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000296,27057.0,54.86,47.58,62.14,56.367,92.841,11.304,40.823,2.711,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000297,27129.0,54.86,47.58,62.14,55.471,87.679,11.021,40.83,2.861,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000298,27238.0,54.86,47.58,62.14,51.601,93.059,11.673,38.193,3.038,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000299,27349.0,54.86,47.58,62.14,54.819,88.921,11.464,37.337,2.728,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000300,27427.0,54.86,47.58,62.14,52.45,91.17,12.155,39.051,3.077,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000301,27737.0,54.86,47.58,62.14,57.998,86.69,11.655,40.827,3.013,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000302,27799.0,54.86,47.58,62.14,55.767,92.93,10.95,38.686,3.073,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000303,27867.0,54.86,47.58,62.14,57.126,87.959,12.18,40.415,2.729,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000304,27928.0,54.86,47.58,62.14,55.099,97.361,12.072,41.577,2.975,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000305,27995.0,54.86,47.58,62.14,53.362,93.566,11.302,37.059,3.251,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000306,28053.0,54.86,47.58,62.14,54.039,95.75,11.07,38.249,3.237,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000307,28113.0,54.86,47.58,62.14,56.267,89.624,11.753,37.437,3.348,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000308,28178.0,54.86,47.58,62.14,54.797,94.825,12.036,38.624,3.248,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000309,28239.0,54.86,47.58,62.14,52.533,93.516,11.537,37.78,3.137,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000310,28304.0,54.86,47.58,62.14,51.968,93.548,11.104,37.354,3.051,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000311,28383.0,54.86,47.58,62.14,54.269,91.374,11.827,38.902,3.309,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000312,28468.0,54.86,47.58,62.14,54.653,90.684,11.228,36.991,2.971,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000313,28560.0,54.86,47.58,62.14,55.547,91.833,10.737,40.995,3.241,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000314,28646.0,54.86,47.58,62.14,55.254,90.313,12.554,39.699,2.966,OK
L1_run_001,S07,L1_run_001-TS07,PF103,V000315,28730.0,54.86,47.58,62.14,56.194,92.577,11.999,38.743,2.979,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000001,453.0,36.31,33.17,39.45,35.536,91.509,10.844,35.351,3.195,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000002,562.0,36.31,33.17,39.45,36.445,87.375,10.72,36.21,2.93,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000003,629.0,36.31,33.17,39.45,36.193,93.653,11.524,35.387,3.467,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000004,688.0,36.31,33.17,39.45,35.67,93.797,11.482,38.962,3.364,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000005,756.0,36.31,33.17,39.45,35.713,91.978,10.864,37.255,3.196,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000006,815.0,36.31,33.17,39.45,35.795,93.548,11.409,34.674,3.079,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000007,886.0,36.31,33.17,39.45,36.354,89.17,11.005,36.586,2.97,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000008,960.0,36.31,33.17,39.45,37.377,84.478,11.904,35.281,3.206,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000009,1026.0,36.31,33.17,39.45,35.316,97.706,10.97,36.204,3.015,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000010,1376.0,36.31,33.17,39.45,36.351,91.336,10.98,38.835,3.569,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000011,1439.0,36.31,33.17,39.45,37.518,88.096,11.357,37.152,3.138,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000012,1488.0,36.31,33.17,39.45,36.343,95.385,11.838,36.515,2.905,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000013,1546.0,36.31,33.17,39.45,37.332,89.766,10.965,32.888,3.329,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000014,1618.0,36.31,33.17,39.45,36.833,100.833,11.155,36.926,2.975,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000015,1678.0,36.31,33.17,39.45,35.147,98.851,11.188,39.341,3.063,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000016,1744.0,36.31,33.17,39.45,35.987,96.711,11.553,37.581,3.157,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000017,1796.0,36.31,33.17,39.45,35.95,92.435,11.283,38.253,3.13,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000018,1850.0,36.31,33.17,39.45,35.776,96.223,11.573,37.342,3.141,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000019,1900.0,36.31,33.17,39.45,34.673,92.88,11.243,37.144,2.642,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000020,1964.0,36.31,33.17,39.45,36.223,93.856,11.368,37.867,3.151,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000021,2022.0,36.31,33.17,39.45,36.104,91.85,11.512,37.65,2.963,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000022,2147.0,36.31,33.17,39.45,36.154,89.649,11.812,40.561,2.894,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000023,2204.0,36.31,33.17,39.45,36.384,89.667,11.198,35.672,2.95,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000024,2260.0,36.31,33.17,39.45,37.365,91.477,11.781,36.195,2.827,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000025,2318.0,36.31,33.17,39.45,35.749,92.799,11.376,36.353,3.037,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000026,2378.0,36.31,33.17,39.45,35.597,97.338,11.222,35.699,2.97,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000027,2442.0,36.31,33.17,39.45,36.654,88.414,11.24,37.783,3.21,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000028,2504.0,36.31,33.17,39.45,37.441,94.188,10.783,36.233,3.229,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000029,2568.0,36.31,33.17,39.45,35.855,93.167,11.829,37.231,2.725,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000030,2637.0,36.31,33.17,39.45,35.669,98.371,10.749,34.004,3.125,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000031,2692.0,36.31,33.17,39.45,34.754,92.393,11.206,35.344,3.498,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000032,2735.0,36.31,33.17,39.45,36.777,93.07,11.332,35.003,3.188,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000033,2798.0,36.31,33.17,39.45,36.764,91.361,10.98,37.041,3.009,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000034,2903.0,36.31,33.17,39.45,35.855,97.931,11.193,34.52,3.301,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000035,2962.0,36.31,33.17,39.45,36.247,92.951,10.525,38.44,3.328,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000036,3022.0,36.31,33.17,39.45,36.433,94.535,11.367,36.226,3.298,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000037,3081.0,36.31,33.17,39.45,36.55,88.017,11.118,38.277,3.129,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000038,3132.0,36.31,33.17,39.45,35.362,94.446,11.875,36.361,3.155,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000039,3193.0,36.31,33.17,39.45,36.075,99.311,11.79,34.92,2.737,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000040,3242.0,36.31,33.17,39.45,35.325,92.24,11.38,37.037,3.32,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000041,3315.0,36.31,33.17,39.45,35.245,91.535,11.972,37.052,3.617,OK
L1_run_001,S08,L1_run_001-TS08,PF104,V000042,3374.0,36.31,33.17,39.45,36.742,91.617,11.405,37.584,2.798,OK
